key,value_right
0,0.18513292883861965
0,0.5419009473783581
1,0.8729458358764083
1,0.7322248864095612
2,0.8065611478614497
2,0.6587833667107174
3,0.6922765645178525
3,0.8491956515653193
4,0.24966800885918594
4,0.4894249636431405
5,0.22120944181960223
5,0.987668007996647
6,0.9440593396866133
6,0.0394268113685059
7,0.7055751725156885
7,0.9252483174156658
8,0.18057534512733353
8,0.5679452305526295
9,0.9154882975880418
9,0.03394597858579884
10,0.6974202672468399
10,0.29734900737255077
11,0.9243961953765304
11,0.9710582451653678
12,0.9442664891134339
12,0.47421421665746377
13,0.8620426509893134
13,0.8445493985350704
14,0.31910047324325563
14,0.8289154741506773
15,0.03700763471549262
15,0.596269878482053
16,0.23000883728770305
16,0.12056688577727881
17,0.07695320162920916
17,0.6962887758781398
18,0.33987496376806614
18,0.7247667715287615
19,0.06535634079894237
19,0.31529033783061033
20,0.5394912923753372
20,0.7907231648389635
21,0.3187525029320699
21,0.6258913764370091
22,0.8859777482361871
22,0.6158631881823046
23,0.23295947475363377
23,0.02440078155653802
24,0.8700988739009299
24,0.021269410850387138
25,0.8747016726841994
25,0.528937134027212
26,0.9390676985128962
26,0.7987832357736654
27,0.9979341105333375
27,0.35071181545171015
28,0.7671882889311269
28,0.40193091360924216
29,0.47987562030390885
29,0.6275054632183701
30,0.8736771141863388
30,0.9840834691992951
31,0.7682734138645182
31,0.41776678216733376
32,0.4213570022770702
32,0.7375823015888915
33,0.23877714576830233
33,0.11047411313139466
34,0.35462215764077654
34,0.28723899165408173
35,0.2963081204559901
35,0.23360775104990994
36,0.04209318963636188
36,0.01787393473341381
37,0.9877223897360315
37,0.42777313373586234
38,0.3843266471596817
38,0.6796472826930698
39,0.21825388786506417
39,0.9499611839502253
40,0.786345014415552
40,0.08941100231225951
41,0.41758077578492836
41,0.8791183075621647
42,0.9447320222914103
42,0.4674015112498697
43,0.6134113892107077
43,0.16703394609207523
44,0.9911686261369765
44,0.2316717013834434
45,0.9427317741351257
45,0.6496466489923685
46,0.6077367948788591
46,0.5126885110165086
47,0.2306698117177587
47,0.17652803200550826
48,0.22048620907017535
48,0.18643826214425452
49,0.7795844735667533
49,0.3501252591667301
50,0.05784267656339637
50,0.9691026301408113
51,0.8837858849634257
51,0.927752283195213
52,0.9949078226464353
52,0.1738952492194873
53,0.39624201890265875
53,0.7582384757040913
54,0.6960206180537922
54,0.15389590633985506
55,0.8158331249906178
55,0.22444057183666066
56,0.22381761482262308
56,0.5369744228934136
57,0.5929399348417032
57,0.5800862078378112
58,0.09148683739775487
58,0.8774608626303804
59,0.26560004258870606
59,0.12951492128280417
60,0.8887480798689772
60,0.9556514982297534
61,0.8621276172654506
61,0.8095160747248781
62,0.6552419806390217
62,0.5508573706091393
63,0.08698675991141014
63,0.4084532130706987
64,0.372688517012314
64,0.2597537837603262
65,0.7234201136885849
65,0.4958757350787708
66,0.08104621590764793
66,0.22018320194981134
67,0.6832587636595959
67,0.07613085949030018
68,0.8512069140487687
68,0.4951465270139743
69,0.480586577326648
69,0.5924077846595176
70,0.8246809659251492
70,0.34780920790219305
71,0.6780161525590636
71,0.5657319639957911
72,0.2670282701694213
72,0.878629986355158
73,0.7974260216069281
73,0.6584518346584255
74,0.8505817290942419
74,0.8672942009598024
75,0.7083629767150348
75,0.837013328363672
76,0.6974714616692836
76,0.6801407717603004
77,0.6186113782151843
77,0.7527166395576412
78,0.1586051052930737
78,0.8808707591989284
79,0.871843527745232
79,0.029247283034559146
80,0.8258167505647627
80,0.1288698674734452
81,0.3351188542591419
81,0.7435082562916078
82,0.1607598960483082
82,0.8179670241190622
83,0.8321341779577419
83,0.5074677337608362
84,0.00638587171683358
84,0.2870381331749128
85,0.6169269183757422
85,0.9811861780274235
86,0.6318135270166684
86,0.2598035810641598
87,0.6340057030996114
87,0.5399853797158555
88,0.7798453951511436
88,0.10698063882695841
89,0.761027902502028
89,0.5412665786761103
90,0.9629920038589946
90,0.3418721660386861
91,0.6326218931339481
91,0.9320281055100175
92,0.10250972799067926
92,0.9372284872364511
93,0.6878857223008134
93,0.0678370591051719
94,0.30096356694681625
94,0.7081720886452816
95,0.0673506014687717
95,0.5821704601762733
96,0.34588305695295674
96,0.6209155177674771
97,0.04574203381251285
97,0.8715368061523763
98,0.9734889691773969
98,0.9688778552856915
99,0.7496518317429247
99,0.13008624013063197
100,0.7582631959290226
100,0.02458691645880151
101,0.022123551528997254
101,0.32361021914954125
102,0.48864319040466575
102,0.7704074178077932
103,0.6832953766065052
103,0.44590270637674834
104,0.2736266662816659
104,0.9971245001577111
105,0.42618130223597295
105,0.4513870243296755
106,0.16362382119166918
106,0.7948095487499294
107,0.6936822257814886
107,0.2207696127887604
108,0.0823810456158427
108,0.6804993020747131
109,0.6545112142811352
109,0.2732595269982093
110,0.9508635622504104
110,0.15105789178090023
111,0.4323348010426019
111,0.9436159201675989
112,0.4197273169261223
112,0.6385259476640855
113,0.3975943979627943
113,0.27421520234867003
114,0.9839776479598282
114,0.409334006315043
115,0.8940992036791344
115,0.22995460589108618
116,0.2131047040250833
116,0.03113408288451136
117,0.651666825375885
117,0.36852634372376114
118,0.864358249839637
118,0.47320990669155716
119,0.9681934279147217
119,0.18552551570312115
120,0.8686231679556108
120,0.7765968527917417
121,0.770921844644052
121,0.8447832281168877
122,0.7610239909429989
122,0.6262203216314154
123,0.13124487768238757
123,0.032526179491251916
124,0.9208478478156868
124,0.616650314520738
125,0.7965372909761763
125,0.4815223515125501
126,0.11730818896239448
126,0.12518579220255044
127,0.6855652872289714
127,0.4303058948994627
128,0.20052472670033672
128,0.4915945467414369
129,0.06420893707513409
129,0.5819714019143988
130,0.26899340443509767
130,0.7975591006371882
131,0.31036195892357377
131,0.4552201490818012
132,0.011620539908100636
132,0.07244688779455888
133,0.3924935564066848
133,0.4799388347171235
134,0.6000205481193037
134,0.29166257870930323
135,0.6949818861265425
135,0.8601223971892046
136,0.7798509888933498
136,0.039618825348357145
137,0.48050694725782894
137,0.10493017841817487
138,0.24204501586252747
138,0.9866625932671464
139,0.14249554290151323
139,0.49888815345135606
140,0.6181557343181191
140,0.702464970544104
141,0.5596486834869141
141,0.00977084741918366
142,0.3264613082439919
142,0.5177116433847114
143,0.08786649914483335
143,0.35062693120918076
144,0.033203108791366565
144,0.07857849715502074
145,0.39692327620159606
145,0.13271575404306035
146,0.5675408482615582
146,0.6894649691372657
147,0.8005866991090829
147,0.2001502442448101
148,0.16748258225906976
148,0.10456784033440025
149,0.6364302495436367
149,0.7064757264869012
150,0.03158614482564204
150,0.9362122462436898
151,0.05197128365147241
151,0.5412963353010705
152,0.7090605194509164
152,0.8709691237460856
153,0.7140869321324278
153,0.8017280830697918
154,0.33945019254280606
154,0.8148251137465122
155,0.08011484638467514
155,0.8948166560605276
156,0.5475923761537362
156,0.8172977699624937
157,0.45231828451830014
157,0.643577695196525
158,0.5264026609361132
158,0.7315895217553319
159,0.08162998203058958
159,0.0603520839905638
160,0.24710323401014644
160,0.15954468011318834
161,0.8717835665922017
161,0.21921398735804432
162,0.9758652558191313
162,0.33689579177110685
163,0.18211791568869928
163,0.7896985071424791
164,0.6587077755008761
164,0.498195716453139
